Fecha,Disponibilidad_kWh_0-7,Disponibilidad_kWh_7-17,Disponibilidad_kWh_17-23,Disponibilidad_kWh_Dia
2024-06-02,105802986.39,163602953.5,109862169.43,379268109.32
2024-06-03,104384687.77,160226173.26,106284421.32,370895282.35
2024-06-04,107986121.49,151977889.02,105595265.85,365559276.36
2024-06-05,104762610.35,151876588.71,100605372.93,357244571.99
2024-06-06,99281382.7,148157827.74,103351853.14,350791063.58
2024-06-07,99120120.42,153840384.89,103454613.59,356415118.9
2024-06-08,96193387.46,144271730.88,103558279.56,344023397.9
2024-06-09,96028820.06,146717829.29,104580708.95,347327358.3
2024-06-10,103070935.64,153738895.2,103012069.32,359821900.16
2024-06-11,102408083.31,148912572.7,102638343.49,353958999.5
2024-06-12,102376866.83,150030786.54,101452275.54,353859928.91
2024-06-13,101056223.4,152543330.85,102953217.39,356552771.64
2024-06-14,101108185.27,149374438.8,102963611.75,353446235.82
2024-06-15,103550225.89,150868480.47,105129740.85,359548447.21
2024-06-16,96194654.27,153919056.79,105816330.85,355930041.91
2024-06-17,104334666.57000001,155692732.6,104010469.29,364037868.46
2024-06-18,101854009.18,153392896.46,104896966.47,360143872.11
2024-06-19,98626270.45,153319601.29,103838695.24,355784566.98
2024-06-20,98591304.53,152390571.35999998,104979353.8,355961229.69
2024-06-21,102665854.47,157907142.97,106960500.63,367533498.07
2024-06-22,103759456.33,156356299.65,103784589.4,363900345.38
2024-06-23,103414172.67,155499711.15,105411313.03,364325196.85
2024-06-24,103951742.13,156978758.54,104368604.63,365299105.3
2024-06-25,101346556.0,150705192.54,100701282.63,352753031.17
2024-06-26,98936886.61,148464982.37,100389560.01,347791428.99
2024-06-27,97890444.71,146256409.77,99381053.37,343527907.85
2024-06-28,98342062.96,152176334.67,102270188.01,352788585.64
2024-06-29,100233231.18,147832402.37,99342762.0,347408395.55
2024-06-30,99152261.44,151292354.39,100170349.08,350614964.91
2024-07-01,99525717.38,152551242.15,101192286.59,353269246.12
2024-07-02,100418342.97,150348448.88,101468213.72,352235005.57
2024-07-03,101328265.67,151779865.74,101376887.2,354485018.61
2024-07-04,99739412.51,150611180.29,102091389.4,352441982.2
2024-07-05,100981925.11,147570000.85,100883449.06,349435375.02
2024-07-06,101081699.23,157105259.34,103720278.67,361907237.24
2024-07-07,103087091.1,158210008.47,104009064.28,365306163.85
2024-07-08,104588514.23,154485570.8,102774811.41,361848896.44
2024-07-09,97887229.21,152182116.85,102693177.56,352762523.62
2024-07-10,100525485.67,151286340.35,100347938.24,352159764.26
2024-07-11,95645899.39,146445936.7,100452827.57,342544663.66
2024-07-12,103671717.06,157901215.58,106582990.18,368155922.82
2024-07-13,102968470.9,157643297.27,103976710.47,364588478.64
2024-07-14,102087961.45,157954084.63,107307630.95,367349677.03
2024-07-15,106564631.8,158716616.78,104124399.54,369405648.12
2024-07-16,105795775.49,163329512.34,108209149.85,377334437.68
2024-07-17,106081856.69,161342255.47,107386451.22,374810563.38
2024-07-18,103845025.14,157672429.0,108438044.18,369955498.32
2024-07-19,106825451.69,160433163.65,109358606.0,376617221.34
2024-07-20,102548924.88,159808640.7,109026118.95,371383684.53
2024-07-21,102785907.8,157297003.75,108997647.3,369080558.85
2024-07-22,107225038.14,161829119.84,107708384.86,376762542.84
2024-07-23,100211681.29,154983075.11,109962415.4,365157171.8
2024-07-24,107910844.67,162830240.02,107733142.45,378474227.14
2024-07-25,107938848.63,158990742.64,105908530.52,372838121.79
2024-07-26,106649827.72,162352725.45,109718123.51,378720676.68
2024-07-27,106971118.5,163698862.01,110873504.31,381543484.82
2024-07-28,110680505.72,168955781.41,112483014.72,392119301.85
2024-07-29,104818406.79,164933884.54,109272067.08,379024358.41
2024-07-30,102237520.65,155523475.92,106173998.32,363934994.89
2024-07-31,107184338.67,164676979.7,109123717.55,380985035.92
2024-08-01,99446667.18,152572741.68,104822118.18,356841527.04
2024-08-02,99378094.24,153675657.56,102452723.3,355506475.1
2024-08-03,102515878.06,151572090.33,106547225.3,360635193.69
2024-08-04,103248537.74,158934389.68,107361799.31,369544726.73
2024-08-05,107144906.42999999,159183479.09,107918457.34,374246842.86
2024-08-06,107671470.51,159835584.94,106673780.4,374180835.85
2024-08-07,107251659.61,159892132.0,104947895.17999999,372091686.79
2024-08-08,102863064.13,159859146.69,107846532.32,370568743.14
2024-08-09,101455784.96,152243021.18,108231153.16,361929959.3
2024-08-10,106155878.56,157371983.08,106854932.01,370382793.65
2024-08-11,104293124.71,162172543.74,106688120.57,373153789.02
2024-08-12,108790465.33,157928370.69,103602416.08,370321252.1
2024-08-13,104994960.65,157296148.86,105966945.32,368258054.83
2024-08-14,100300405.06,153416519.57,100806388.09,354523312.72
2024-08-15,99858648.38,153717098.98,103824974.26,357400721.62
2024-08-16,103004219.98,155574913.91,102997139.08,361576272.97
2024-08-17,101299879.77,157155505.53,105911546.4,364366931.7
2024-08-18,102879561.99,162033291.73,107694307.6,372607161.32
2024-08-19,105078154.45,164252512.37,107824190.14,377154856.96
2024-08-20,100464798.01,160805778.58,104603188.7,365873765.29
2024-08-21,97038085.66,155418133.9,102539960.55,354996180.11
2024-08-22,102127325.6,154161492.87,104594094.9,360882913.37
2024-08-23,104211875.65,159042883.75,107692450.99,370947210.39
2024-08-24,106888429.45,163972361.26,110530540.93,381391331.64
2024-08-25,111842116.59,168869576.36,112832015.73,393543708.68
2024-08-26,113916676.12,165893565.35,112678771.31,392489012.78
2024-08-27,110263201.5,165135977.27,109465671.45,384864850.22
2024-08-28,107453853.73,160607516.6,107424448.4,375485818.73
2024-08-29,104905647.98,165888786.6,110275665.61,381070100.19
2024-08-30,109223460.8,167185944.56,109229318.44,385638723.8
2024-08-31,108265446.36,165006005.65,108110750.71,381382202.72
2024-09-01,100986756.25,157950898.5,108369373.99,367307028.74
2024-09-02,108156026.81,157158831.17,103646007.12,368960865.1
2024-09-03,102949500.32,153733335.44,105975288.95,362658124.71
2024-09-04,105806928.52,159455395.74,106362273.12,371624597.38
2024-09-05,104565773.68,159161551.3,105326029.04,369053354.02
2024-09-06,105504370.56,157946906.0,105692508.02,369143784.58
2024-09-07,101691869.01,160021785.57,105735299.88,367448954.46
2024-09-08,100659345.73,158620668.33,102079813.0,361359827.06
2024-09-09,102610170.69,161850517.61,107807676.27,372268364.57
2024-09-10,106612096.22,156266005.37,104363607.6,367241709.19
2024-09-11,102669179.53,153922094.59,103732755.64,360324029.76
2024-09-12,102840871.52,150279742.68,103008702.1,356129316.3
2024-09-13,97718341.58,153472020.11,100354240.32,351544602.01
2024-09-14,101442370.45,156374067.73,102581449.67,360397887.85
2024-09-15,98543363.86,153053350.27,101764556.33,353361270.46
2024-09-16,105333095.35,160108977.62,103572247.9,369014320.87
2024-09-17,100506887.16,153929013.15,104306241.08,358742141.39
2024-09-18,102186385.78,157859425.0,103348783.28,363394594.06
2024-09-19,101151331.25,153910046.26,99843513.53,354904891.04
2024-09-20,99736892.79,154057715.04,102043378.43,355837986.26
2024-09-21,100197941.7,154571073.88,102464936.36,357233951.94
2024-09-22,100000752.58,149297644.54,101199576.62,350497973.74
2024-09-23,99385593.5,153466193.49,101404785.3,354256572.29
2024-09-24,100190950.58,149379061.12,98100529.51,347670541.21
2024-09-25,97108322.67,146762963.13,98510549.46,342381835.26
2024-09-26,97112582.55,147400797.69,98537964.46,343051344.7
2024-09-27,97481614.26,150734895.82,98838850.14,347055360.22
2024-09-28,100267249.92,151525341.26,101667810.37,353460401.55
2024-09-29,99561756.3,150750767.58,102362652.49,352675176.37
2024-09-30,101651386.53,154893081.45,104767691.34,361312159.32
2024-10-01,101889530.26,156456540.33,103657796.42,362003867.01
2024-10-02,102162311.94,156472564.58,103225913.98,361860790.5
2024-10-03,101261532.8,157709465.24,104762800.9,363733798.94
2024-10-04,102467812.52,158981113.66,104860828.6,366309754.78
2024-10-05,106210051.83,161976369.45,103460959.81,371647381.09
2024-10-06,104856444.28,159857321.11,108259865.88,372973631.27
2024-10-07,106630714.12,163076947.92,108479651.5,378187313.54
2024-10-08,106794006.54,159144164.01,105611377.4,371549547.95
2024-10-09,100906529.19,157629720.7,105848446.55,364384696.44
2024-10-10,106778820.72,162338963.42,110753136.25,379870920.39
2024-10-11,110821716.52,167681454.22,112207909.61,390711080.35
2024-10-12,110835820.51,166758663.98,112322442.85,389916927.34
2024-10-13,106164248.6,167921861.8,111168687.42,385254797.82
2024-10-14,107561321.08,167854469.45,111980398.39,387396188.92
2024-10-15,108596391.33,159879211.31,107578601.6,376054204.24
2024-10-16,105097141.0,154535445.96,107338759.24,366971346.2
2024-10-17,106869865.29,162608299.16,108177962.26,377656126.71
2024-10-18,106652429.54,164940377.26,109860013.35,381452820.15
