Fecha,DTB_Vencimiento_00Meses,DTB_Vencimiento_01Meses,DTB_Vencimiento_02Meses,DTB_Vencimiento_03Meses,DTB_Vencimiento_04Meses,DTB_Vencimiento_05Meses,DTB_Vencimiento_06Meses,DTB_Vencimiento_07Meses,DTB_Vencimiento_08Meses,DTB_Vencimiento_09Meses,DTB_Vencimiento_10Meses,DTB_Vencimiento_11Meses,DTB_Vencimiento_12Meses,DTB_Vencimiento_13Meses,DTB_Vencimiento_14Meses,DTB_Vencimiento_15Meses,DTB_Vencimiento_16Meses,DTB_Vencimiento_17Meses,DTB_Vencimiento_18Meses,DTB_Vencimiento_19Meses,DTB_Vencimiento_20Meses,DTB_Vencimiento_21Meses,DTB_Vencimiento_22Meses,DTB_Vencimiento_23Meses,ELM_Vencimiento_00Meses,ELM_Vencimiento_01Meses,ELM_Vencimiento_02Meses,ELM_Vencimiento_03Meses,ELM_Vencimiento_04Meses,ELM_Vencimiento_05Meses,ELM_Vencimiento_06Meses,ELM_Vencimiento_07Meses,ELM_Vencimiento_08Meses,ELM_Vencimiento_09Meses,ELM_Vencimiento_10Meses,ELM_Vencimiento_11Meses,ELM_Vencimiento_12Meses,ELM_Vencimiento_13Meses,ELM_Vencimiento_14Meses,ELM_Vencimiento_15Meses,ELM_Vencimiento_16Meses,ELM_Vencimiento_17Meses,ELM_Vencimiento_18Meses,ELM_Vencimiento_19Meses,ELM_Vencimiento_20Meses,ELM_Vencimiento_21Meses,ELM_Vencimiento_22Meses,ELM_Vencimiento_23Meses,ELM_Vencimiento_24Meses,ELM_Vencimiento_25Meses,ELM_Vencimiento_26Meses,ELM_Vencimiento_27Meses,ELM_Vencimiento_28Meses,ELM_Vencimiento_29Meses,ELM_Vencimiento_30Meses,ELM_Vencimiento_31Meses,ELM_Vencimiento_32Meses,ELM_Vencimiento_33Meses,ELM_Vencimiento_34Meses,ELM_Vencimiento_35Meses,ELM_Vencimiento_36Meses,ELM_Vencimiento_37Meses,ELM_Vencimiento_38Meses,ELM_Vencimiento_39Meses,ELM_Vencimiento_40Meses,ELM_Vencimiento_41Meses,ELM_Vencimiento_42Meses,ELM_Vencimiento_43Meses,ELM_Vencimiento_44Meses,ELM_Vencimiento_45Meses,ELM_Vencimiento_46Meses,ELM_Vencimiento_47Meses,ELM_Vencimiento_48Meses,ELM_Vencimiento_49Meses,ELM_Vencimiento_50Meses,ELM_Vencimiento_51Meses,ELM_Vencimiento_52Meses,ELM_Vencimiento_53Meses,ELM_Vencimiento_54Meses,ELM_Vencimiento_55Meses,ELM_Vencimiento_56Meses,ELM_Vencimiento_57Meses,ELM_Vencimiento_58Meses,ELM_Vencimiento_59Meses,ELM_Vencimiento_60Meses,ELM_Vencimiento_61Meses,ELM_Vencimiento_62Meses,ELM_Vencimiento_63Meses,ELM_Vencimiento_64Meses,ELM_Vencimiento_65Meses,ELM_Vencimiento_66Meses,ELM_Vencimiento_67Meses,ELM_Vencimiento_68Meses,ELM_Vencimiento_69Meses,ELM_Vencimiento_70Meses,ELM_Vencimiento_71Meses,MTB_Vencimiento_00Meses,MTB_Vencimiento_01Meses,MTB_Vencimiento_02Meses,MTB_Vencimiento_03Meses,MTB_Vencimiento_04Meses,MTB_Vencimiento_05Meses,MTB_Vencimiento_06Meses,MTB_Vencimiento_07Meses,MTB_Vencimiento_08Meses,MTB_Vencimiento_09Meses,MTB_Vencimiento_10Meses,MTB_Vencimiento_11Meses,MTB_Vencimiento_12Meses,MTB_Vencimiento_13Meses,MTB_Vencimiento_14Meses,MTB_Vencimiento_15Meses,MTB_Vencimiento_16Meses,MTB_Vencimiento_17Meses,MTB_Vencimiento_18Meses,MTB_Vencimiento_19Meses,MTB_Vencimiento_20Meses,MTB_Vencimiento_21Meses,MTB_Vencimiento_22Meses,MTB_Vencimiento_23Meses,NTB_Vencimiento_00Meses,NTB_Vencimiento_01Meses,NTB_Vencimiento_02Meses,NTB_Vencimiento_03Meses,NTB_Vencimiento_04Meses,NTB_Vencimiento_05Meses,NTB_Vencimiento_06Meses,NTB_Vencimiento_07Meses,NTB_Vencimiento_08Meses,NTB_Vencimiento_09Meses,NTB_Vencimiento_10Meses,NTB_Vencimiento_11Meses,NTB_Vencimiento_12Meses,NTB_Vencimiento_13Meses,NTB_Vencimiento_14Meses,NTB_Vencimiento_15Meses,NTB_Vencimiento_16Meses,NTB_Vencimiento_17Meses,NTB_Vencimiento_18Meses,NTB_Vencimiento_19Meses,NTB_Vencimiento_20Meses,NTB_Vencimiento_21Meses,NTB_Vencimiento_22Meses,NTB_Vencimiento_23Meses
2025-07-24,138.28,230.68,394.27,440.56,339.37,397.3,339.58,383.93,329.42,322.38,311.18,305.33,314.98,345.2,428.02,448.22,386.1,435.73,413.71,431.32,422.49,421.6,421.9,421.54,146.6,250.0,315.0,366.65,334.59,383.91,395.0,395.0,395.0,395.0,321.37,321.33,321.85,337.78,385.18,463.1,372.0,419.1,402.52,419.74,383.23,381.02,368.68,358.86,365.61,387.72,414.61,476.51,416.71,458.16,420.34,433.27,404.09,399.59,379.91,374.59,378.36,399.29,449.86,457.3,416.71,447.89,382.95,395.39,365.16,357.89,352.31,345.44,349.7,363.47,404.8,413.68,377.43,403.55,374.92,385.81,365.96,361.89,353.25,348.51,351.57,364.26,396.66,404.6,386.01,387.97,390.01,389.81,385.87,385.84,385.24,384.93,122.3,193.82,338.72,378.9,286.01,337.45,287.79,326.35,278.64,269.32,262.63,252.97,262.75,291.53,366.62,384.45,324.85,366.38,349.81,364.6,357.1,356.38,356.77,356.64,170.27,237.92,409.05,456.27,348.1,406.48,349.34,394.84,338.05,327.06,318.94,306.44,318.47,353.67,438.2,459.86,395.75,445.53,437.11,455.61,446.19,445.21,445.64,445.22
2025-07-25,135.24,228.3,393.17,439.81,338.45,396.35,338.7,383.2,328.66,321.64,310.5,304.66,314.35,344.65,427.63,447.95,385.68,435.21,413.3,430.89,421.94,421.05,421.35,420.99,144.06,250.0,314.65,366.47,333.69,383.03,393.82,394.17,393.93,393.93,320.63,320.59,321.21,337.24,384.91,462.78,371.59,418.6,402.12,419.32,382.73,380.52,368.2,358.39,365.13,387.29,414.36,476.32,416.42,457.79,420.09,433.01,403.77,399.27,379.57,374.25,378.02,398.97,449.64,457.16,416.46,447.62,382.84,395.27,364.98,357.68,352.1,345.2,349.49,363.29,404.68,413.64,377.28,403.39,374.81,385.69,365.81,361.71,353.07,348.34,351.39,364.11,396.58,404.56,385.89,387.85,389.93,389.73,385.72,385.69,385.09,384.74,120.21,191.88,337.74,378.22,285.27,336.64,287.07,325.73,278.0,268.7,262.05,252.41,262.22,291.06,366.29,384.22,324.49,365.94,349.46,364.24,356.64,355.92,356.31,356.18,169.45,235.61,407.95,455.54,347.23,405.59,348.47,394.13,337.31,326.34,318.24,305.8,317.86,353.1,437.85,459.63,395.31,445.0,436.67,455.15,445.61,444.63,445.06,444.64
2025-07-28,132.33,226.18,392.19,439.19,337.6,395.48,337.89,382.51,327.94,320.93,309.82,304.02,313.75,344.1,427.29,447.73,385.26,434.69,412.93,430.46,421.39,420.5,420.8,420.44,141.77,272.5,314.46,366.4,332.86,382.23,392.68,393.42,392.91,392.91,319.92,319.88,320.57,336.7,384.68,462.5,371.22,418.1,401.76,418.9,382.27,380.03,367.76,357.96,364.66,386.9,414.15,476.13,416.13,457.42,419.84,432.75,403.45,398.95,379.23,373.91,377.68,398.69,449.46,457.02,416.25,447.35,382.73,395.15,364.8,357.47,351.89,344.99,349.28,363.11,404.56,413.6,377.17,403.23,374.7,385.57,365.66,361.53,352.89,348.17,351.21,363.96,396.5,404.52,385.77,387.73,389.85,389.65,385.57,385.54,384.94,384.55,118.15,190.17,336.9,377.65,284.59,335.9,286.38,325.14,277.39,268.11,261.5,251.88,261.72,290.59,366.0,384.03,324.17,365.5,349.15,363.88,356.18,355.46,355.85,355.72,169.18,233.58,407.01,454.95,346.43,404.74,347.67,393.46,336.6,325.65,317.57,305.16,317.26,352.57,437.54,459.45,394.91,444.51,436.28,454.69,445.03,444.05,444.48,444.06
2025-07-29,129.46,224.28,391.33,438.66,336.82,394.65,337.11,381.86,327.25,320.22,309.17,303.38,313.15,343.58,426.99,447.55,384.87,434.21,412.56,430.07,420.84,419.95,420.25,419.89,139.71,250.0,314.37,366.44,332.06,381.47,391.58,392.71,391.93,391.93,319.22,319.18,319.96,336.19,384.49,462.27,370.85,417.64,401.4,418.52,381.81,379.57,367.32,357.53,364.22,386.51,413.94,475.99,415.88,457.05,419.63,432.49,403.17,398.63,378.89,373.57,377.38,398.41,449.28,456.93,416.04,447.13,382.62,395.03,364.62,357.26,351.68,344.78,349.07,362.93,404.48,413.56,377.06,403.07,374.59,385.45,365.51,361.39,352.71,348.0,351.03,363.81,396.42,404.48,385.65,387.61,389.77,389.57,385.42,385.39,384.79,384.36,116.05,188.65,336.16,377.2,283.94,335.23,285.72,324.59,276.81,267.55,260.95,251.35,261.22,290.15,365.74,383.88,323.85,365.1,348.84,363.55,355.72,355.0,355.39,355.26,169.77,231.78,406.2,454.5,345.67,403.97,346.91,392.83,335.93,324.97,316.93,304.55,316.69,352.04,437.28,459.31,394.55,444.02,435.89,454.28,444.45,443.47,443.9,443.48
2025-07-30,126.51,222.17,390.35,438.05,335.98,393.78,336.3,381.17,326.53,319.52,308.49,302.74,312.56,343.03,426.65,447.37,384.45,433.69,412.19,429.64,420.29,419.4,419.7,419.34,126.9,250.0,314.18,366.4,331.23,340.0,390.44,391.96,390.91,390.91,318.52,318.48,319.32,335.65,384.26,461.99,370.48,417.18,401.04,418.1,381.35,379.08,366.88,357.1,363.75,386.12,413.73,475.8,415.59,456.68,419.38,432.23,402.85,398.31,378.55,373.23,377.04,398.13,449.1,456.79,415.83,446.86,382.51,394.91,364.44,357.05,351.47,344.57,348.86,362.75,404.4,413.52,376.95,402.91,374.48,385.33,365.36,361.21,352.53,347.83,350.85,363.66,396.34,404.44,385.53,387.49,389.69,389.49,385.27,385.24,384.64,384.17,113.96,186.95,335.32,376.63,283.26,334.49,285.03,324.01,276.2,266.96,260.4,250.82,260.72,289.69,365.45,383.69,323.53,364.66,348.53,363.19,355.26,354.54,354.93,354.8,169.75,229.76,405.27,453.95,344.87,403.16,346.11,392.16,335.22,324.29,316.26,303.91,316.09,351.51,436.97,459.13,394.16,443.53,435.5,453.83,443.87,442.89,443.32,442.9
2025-07-31,123.65,220.33,389.53,437.57,335.21,392.99,335.53,380.52,325.84,318.82,307.84,302.1,311.97,342.48,426.35,447.24,384.07,433.21,411.82,429.25,419.74,418.85,419.15,418.79,127.0,250.0,285.0,366.47,330.47,340.0,389.35,391.25,389.93,389.93,321.37,321.33,321.85,335.11,384.07,461.81,375.0,416.72,400.68,417.72,380.89,378.63,366.44,356.67,363.31,385.7,413.52,475.66,415.34,456.36,419.17,432.01,402.57,397.99,378.21,372.89,376.74,397.81,448.92,456.7,415.62,446.64,382.43,394.79,364.26,356.84,351.26,344.36,348.65,362.57,404.32,413.48,376.84,402.75,374.37,385.21,365.21,361.07,352.35,347.66,350.67,363.51,396.26,404.44,385.41,387.37,389.61,389.41,385.12,385.09,384.49,384.02,111.93,185.47,334.58,376.18,282.64,333.82,284.37,323.49,275.62,266.4,259.85,250.29,260.25,289.23,365.19,383.57,323.21,364.26,348.22,362.86,354.83,354.08,354.47,354.34,169.65,228.04,404.5,453.54,344.15,402.39,345.35,391.57,334.55,323.61,315.63,303.3,315.52,350.95,436.71,458.99,393.81,443.04,435.11,453.42,443.29,442.31,442.74,442.32
2025-08-01,215.95,387.97,437.18,334.54,392.28,334.86,379.95,325.22,318.18,307.26,301.53,311.41,341.97,426.05,447.11,383.72,432.78,411.49,428.86,419.24,418.35,418.65,418.25,418.25,245.53,285.51,366.54,329.81,340.0,388.38,390.62,389.03,389.03,320.73,320.69,321.27,334.61,383.88,461.63,374.66,416.3,400.36,417.34,380.47,378.18,366.0,356.24,362.87,385.31,413.35,475.52,415.09,456.04,418.96,431.79,402.29,397.71,377.87,372.55,376.44,397.53,448.74,456.61,415.41,446.42,382.35,394.67,364.08,356.63,351.05,344.15,348.44,362.39,404.24,413.44,376.73,402.59,374.26,385.09,365.06,360.93,352.17,347.49,350.49,363.36,396.18,404.44,385.29,387.25,389.53,389.33,384.97,384.94,384.34,383.87,373.23,182.19,333.17,375.8,282.07,333.22,283.8,323.0,275.1,265.89,259.36,249.81,259.81,288.8,364.93,383.45,322.92,363.9,347.94,362.53,354.4,353.66,354.04,353.88,353.91,227.29,403.0,453.18,343.5,401.75,344.66,391.02,333.95,323.0,315.03,302.72,314.98,350.42,436.45,458.9,393.46,442.6,434.76,453.01,442.76,441.78,442.21,441.74,441.74
2025-08-04,211.98,387.66,437.31,334.14,391.85,334.36,379.61,324.73,317.67,306.74,301.02,310.94,341.53,425.96,447.2,383.49,432.43,411.2,428.56,418.78,417.89,418.19,417.75,417.75,242.26,287.28,367.13,329.41,340.0,387.6,390.19,388.25,388.21,320.15,320.11,320.76,334.18,383.88,461.63,374.44,416.01,400.08,417.05,380.09,377.76,365.63,355.85,362.47,384.96,413.27,475.52,414.92,455.77,418.79,431.62,402.05,397.43,377.57,372.25,376.14,397.25,448.65,456.61,415.24,446.24,382.31,394.59,363.93,356.45,350.87,343.94,348.27,362.21,404.2,413.48,376.65,402.51,374.19,385.01,364.95,360.79,352.03,347.32,350.31,363.21,396.18,404.48,385.21,387.17,389.49,389.29,384.85,384.79,384.19,383.72,373.35,178.8,332.87,375.88,281.76,332.89,283.37,322.71,274.69,265.46,258.95,249.39,259.42,288.42,364.86,383.53,322.73,363.61,347.73,362.28,354.01,353.27,353.65,353.46,353.49,230.34,402.88,453.41,343.16,401.39,344.18,390.71,333.48,322.52,314.53,302.24,314.51,350.0,436.41,459.04,393.26,442.29,434.46,452.69,442.27,441.29,441.72,441.21,441.21
2025-08-05,208.21,387.43,437.48,333.77,391.46,333.86,379.27,324.24,317.16,306.25,300.51,310.47,341.09,425.87,447.29,383.26,432.08,410.91,428.26,418.32,417.43,417.73,417.25,417.25,250.0,289.12,367.75,329.01,340.0,386.82,389.76,387.47,387.39,319.57,319.53,320.25,333.75,383.88,461.68,374.22,415.72,399.84,416.76,379.71,377.34,365.26,355.46,362.07,384.61,413.19,475.52,414.75,455.54,418.62,431.45,401.81,397.15,377.27,371.95,375.84,396.97,448.56,456.61,415.12,446.06,382.27,394.51,363.78,356.27,350.69,343.73,348.1,362.03,404.16,413.52,376.57,402.43,374.12,384.93,364.84,360.65,351.89,347.15,350.13,363.06,396.18,404.52,385.13,387.09,389.45,389.25,384.73,384.67,384.04,383.57,372.78,175.4,332.64,375.99,281.45,332.56,282.97,322.42,274.28,265.04,258.54,248.99,259.03,288.05,364.79,383.61,322.54,363.36,347.52,362.03,353.62,352.88,353.26,353.04,353.07,234.9,402.84,453.64,342.85,401.07,343.73,390.4,333.01,322.04,314.03,301.76,314.04,349.58,436.37,459.18,393.06,441.98,434.2,452.37,441.78,440.8,441.23,440.68,440.68
2025-08-06,204.11,387.04,437.57,333.37,391.03,333.36,378.89,323.75,316.62,305.73,300.0,309.97,340.65,425.78,447.33,383.03,431.73,410.62,427.96,417.86,416.97,417.27,416.75,416.75,223.0,290.8,368.3,328.58,340.0,386.01,389.33,386.7,386.58,318.99,318.92,319.74,333.32,383.88,461.68,374.0,415.39,399.56,416.47,379.33,376.92,364.86,355.07,361.67,384.26,413.11,475.52,414.58,455.27,418.45,431.28,401.57,396.87,376.97,371.65,375.54,396.69,448.47,456.61,414.95,445.88,382.23,394.43,363.63,356.09,350.48,343.52,347.89,361.85,404.12,413.56,376.49,402.31,374.05,384.85,364.69,360.51,351.75,346.98,349.95,362.91,396.14,404.56,385.05,387.01,389.41,389.17,384.61,384.52,383.89,383.42,372.06,172.07,332.24,376.03,281.11,332.19,282.55,322.1,273.87,264.62,258.1,248.57,258.64,287.68,364.72,383.65,322.35,363.07,347.28,361.78,353.23,352.49,352.87,352.62,352.65,238.49,402.6,453.82,342.47,400.71,343.25,390.05,332.54,321.52,313.53,301.28,313.57,349.16,436.28,459.27,392.82,441.67,433.9,452.05,441.29,440.32,440.74,440.15,440.15
2025-08-08,199.6,384.37,436.78,332.5,390.13,332.53,378.17,323.04,315.92,305.06,299.37,309.38,340.1,425.35,447.02,382.57,431.17,410.21,427.53,417.32,416.43,416.73,416.21,416.25,219.43,290.28,367.97,327.69,340.0,384.89,388.55,385.69,385.57,318.26,318.22,319.1,332.79,383.57,461.31,373.55,414.89,399.16,416.05,378.87,376.43,364.42,354.61,361.24,383.84,412.86,475.28,414.29,454.91,418.2,431.02,401.25,396.55,376.63,371.32,375.2,396.37,448.25,456.43,414.7,445.61,382.12,394.27,363.41,355.88,350.27,343.28,347.68,361.67,404.0,413.48,376.34,402.15,373.94,384.73,364.54,360.33,351.57,346.81,349.78,362.76,396.02,404.52,384.93,386.89,389.29,389.05,384.46,384.37,383.7,383.23,358.85,168.61,329.91,375.32,280.38,331.43,281.84,321.49,273.27,264.04,257.53,248.05,258.15,287.22,364.36,383.38,321.96,362.63,346.93,361.42,352.77,352.03,352.41,352.16,352.23,239.25,399.94,453.05,341.61,399.83,342.43,389.35,331.81,320.81,312.87,300.65,312.97,348.6,435.89,458.99,392.39,441.14,433.47,451.6,440.72,439.75,440.17,439.58,439.62
2025-08-11,195.55,381.91,436.04,331.67,389.27,331.73,377.49,322.33,315.22,304.42,298.74,308.79,339.56,424.97,446.75,382.15,430.65,409.8,427.1,416.78,415.89,416.19,415.67,415.75,216.34,289.96,367.71,326.87,340.0,383.81,387.77,384.73,384.61,317.56,317.52,318.46,332.26,383.3,460.99,373.14,414.39,398.76,415.63,378.42,375.94,363.98,354.18,360.81,383.46,412.61,475.09,414.0,454.55,417.95,430.76,400.93,396.23,376.29,370.99,374.86,396.09,448.03,456.29,414.45,445.34,382.01,394.15,363.23,355.67,350.06,343.04,347.47,361.49,403.88,413.4,376.19,401.99,373.83,384.61,364.39,360.15,351.39,346.64,349.61,362.61,395.94,404.48,384.81,386.77,389.21,388.93,384.31,384.22,383.55,383.04,345.79,165.29,327.77,374.68,279.68,330.7,281.16,320.91,272.67,263.46,256.99,247.53,257.66,286.76,364.03,383.15,321.61,362.19,346.58,361.06,352.31,351.57,351.95,351.7,351.81,240.9,397.5,452.37,340.79,398.99,341.64,388.65,331.11,320.14,312.21,300.05,312.38,348.08,435.54,458.76,391.96,440.61,433.04,451.15,440.15,439.18,439.6,439.01,439.09
2025-08-12,191.6,379.58,435.39,330.87,388.41,330.97,376.81,321.65,314.53,303.78,298.11,308.2,339.05,424.59,446.53,381.73,430.13,409.39,426.67,416.24,415.35,415.65,415.13,415.25,213.77,289.79,367.53,326.05,340.0,382.74,387.03,383.77,383.65,316.86,316.82,317.82,331.76,383.03,460.71,372.73,413.89,398.4,415.21,377.97,375.45,363.54,353.75,360.41,383.08,412.36,474.9,413.71,454.19,417.7,430.5,400.61,395.91,375.95,370.66,374.52,395.81,447.81,456.15,414.2,445.07,381.9,394.03,363.05,355.46,349.85,342.83,347.26,361.31,403.76,413.36,376.04,401.83,373.72,384.49,364.24,359.97,351.21,346.47,349.44,362.46,395.86,404.44,384.69,386.65,389.13,388.85,384.16,384.07,383.4,382.85,332.82,162.02,325.74,374.08,279.01,330.01,280.51,320.33,272.1,262.91,256.45,247.01,257.17,286.33,363.7,382.92,321.26,361.76,346.27,360.7,351.85,351.11,351.49,351.24,351.39,244.25,395.23,451.74,340.01,398.19,340.85,387.99,330.41,319.47,311.55,299.45,311.82,347.56,435.19,458.53,391.57,440.13,432.65,450.7,439.58,438.61,439.03,438.44,438.56
2025-08-13,188.21,377.76,434.91,330.14,387.67,330.24,376.21,321.01,313.9,303.17,297.51,307.65,338.58,424.29,446.35,381.35,429.66,409.02,426.29,415.74,414.81,415.11,414.59,414.75,205.0,300.0,350.0,325.33,340.0,381.74,386.37,382.85,382.73,316.19,316.15,317.22,331.3,382.84,460.48,372.36,413.43,398.04,414.84,377.52,375.0,363.1,353.33,360.01,382.7,412.15,474.76,413.46,453.83,417.49,430.24,400.33,395.59,375.61,370.33,374.22,395.53,447.63,456.01,413.99,444.85,381.79,393.91,362.87,355.25,349.64,342.62,347.05,361.13,403.68,413.32,375.93,401.67,373.61,384.37,364.09,359.83,351.03,346.3,349.27,362.32,395.78,404.4,384.57,386.53,389.05,388.77,384.01,383.92,383.25,382.66,320.21,159.31,324.14,373.67,278.42,329.38,279.92,319.82,271.56,262.38,255.94,246.52,256.71,285.93,363.45,382.77,320.94,361.36,345.96,360.38,351.43,350.65,351.07,350.78,350.97,247.21,393.49,451.33,339.33,397.47,340.13,387.41,329.78,318.83,310.93,298.88,311.26,347.07,434.93,458.39,391.22,439.65,432.26,450.29,439.05,438.04,438.46,437.87,438.03
2025-08-14,185.12,376.32,434.56,329.51,387.01,329.58,375.68,320.4,313.27,302.59,296.94,307.1,338.11,424.04,446.22,381.01,429.23,408.69,425.91,415.24,414.31,414.61,414.05,414.25,200.0,250.0,270.0,270.0,340.0,380.79,385.75,381.97,381.85,323.32,323.29,323.8,330.84,382.69,460.3,375.0,413.02,397.72,414.47,377.1,374.55,362.66,352.91,359.61,382.36,411.99,474.62,413.21,453.51,417.28,430.02,400.05,395.31,375.27,370.0,373.92,395.25,447.45,455.92,413.78,444.63,381.71,393.79,362.69,355.04,349.43,342.41,346.84,360.95,403.6,413.32,375.82,401.55,373.5,384.25,363.94,359.69,350.85,346.13,349.1,362.18,395.7,404.4,384.45,386.41,388.97,388.69,383.86,383.77,383.1,382.51,307.91,156.9,322.88,373.37,277.89,328.82,279.36,319.37,271.04,261.88,255.45,246.05,256.27,285.53,363.23,382.66,320.65,361.0,345.68,360.06,351.01,350.23,350.65,350.32,350.55,249.93,392.19,451.06,338.72,396.83,339.48,386.91,329.19,318.22,310.34,298.31,310.73,346.62,434.71,458.3,390.87,439.21,431.91,449.88,438.52,437.51,437.93,437.3,437.5
2025-08-15,182.53,375.98,434.6,329.08,386.55,329.05,375.3,319.89,312.74,302.08,296.41,306.61,337.7,423.91,446.26,380.74,428.89,408.4,425.57,414.78,413.81,414.11,413.55,413.79,200.0,260.0,270.0,270.0,335.0,379.95,385.29,381.17,381.01,322.71,322.68,323.25,330.44,382.65,460.25,374.74,412.69,397.44,414.18,376.69,374.14,362.26,352.52,359.25,382.02,411.91,474.57,413.0,453.24,417.11,429.85,399.81,395.03,374.97,369.67,373.62,395.01,447.32,455.87,413.61,444.45,381.63,393.71,362.51,354.86,349.22,342.2,346.67,360.81,403.56,413.36,375.74,401.43,373.43,384.17,363.79,359.55,350.71,345.96,348.96,362.04,395.66,404.44,384.37,386.33,388.89,388.61,383.74,383.62,382.95,382.36,307.82,155.28,322.52,373.41,277.53,328.43,278.91,319.05,270.61,261.43,255.02,245.63,255.86,285.19,363.12,382.7,320.43,360.71,345.44,359.81,350.62,349.81,350.23,349.9,350.16,252.63,392.03,451.2,338.35,396.43,338.97,386.56,328.7,317.71,309.81,297.8,310.26,346.24,434.62,458.39,390.64,438.86,431.61,449.52,438.04,436.98,437.4,436.78,437.02
2025-08-19,182.33,379.03,435.82,329.24,386.7,328.92,375.38,319.67,312.43,301.75,296.02,306.27,337.5,424.21,446.75,380.74,428.8,408.24,425.4,414.41,413.4,413.7,413.14,413.42,201.16,270.0,270.0,270.0,340.0,379.53,385.29,380.64,380.4,322.29,322.2,322.86,330.24,383.03,460.66,374.74,412.61,397.28,414.01,376.39,373.8,361.93,352.2,358.96,381.79,412.03,474.81,413.0,453.15,417.03,429.76,399.61,394.83,374.71,369.37,373.36,394.81,447.36,456.05,413.57,444.41,381.63,393.71,362.4,354.72,349.05,342.03,346.5,360.7,403.64,413.53,375.74,401.43,373.39,384.13,363.72,359.44,350.57,345.82,348.82,361.97,395.74,404.6,384.37,386.33,388.89,388.61,383.66,383.5,382.84,382.21,307.73,155.68,325.07,374.46,277.7,328.56,278.8,319.11,270.42,261.19,254.74,245.34,255.6,285.02,363.34,383.12,320.43,360.64,345.34,359.67,350.3,349.5,349.88,349.55,349.84,257.66,395.48,452.6,338.62,396.67,338.9,386.71,328.5,317.42,309.5,297.47,309.95,346.07,434.97,458.94,390.68,438.77,431.44,449.34,437.65,436.54,436.96,436.34,436.63
2025-08-20,182.69,382.18,437.08,329.44,386.85,328.79,375.46,319.45,312.12,301.42,295.64,305.93,337.3,424.51,447.24,380.74,428.71,408.08,425.23,414.04,412.99,413.29,412.73,413.05,202.33,275.0,270.0,270.0,340.0,379.11,385.29,380.15,379.79,321.87,321.72,322.47,330.04,383.41,461.12,374.74,412.53,397.16,413.84,376.09,373.46,361.6,351.88,358.67,381.56,412.15,475.05,413.0,453.06,416.95,429.67,399.41,394.63,374.45,369.07,373.1,394.65,447.4,456.23,413.53,444.37,381.63,393.71,362.29,354.58,348.88,341.86,346.33,360.59,403.72,413.7,375.74,401.43,373.35,384.09,363.65,359.33,350.43,345.68,348.68,361.9,395.82,404.76,384.37,386.33,388.89,388.61,383.58,383.38,382.73,382.06,307.64,156.27,327.7,375.51,277.89,328.72,278.72,319.17,270.23,260.95,254.46,245.05,255.34,284.85,363.59,383.54,320.46,360.57,345.24,359.53,349.98,349.19,349.53,349.2,349.53,262.01,399.0,454.0,338.89,396.95,338.83,386.86,328.3,317.13,309.19,297.14,309.64,345.9,435.32,459.54,390.72,438.73,431.27,449.16,437.26,436.15,436.52,435.9,436.24
2025-08-21,182.82,385.54,438.43,329.67,387.04,328.69,375.57,319.26,311.84,301.09,295.29,305.62,337.1,424.81,447.78,380.78,428.62,407.96,425.06,413.67,412.62,412.92,412.32,412.68,220.0,270.0,270.0,270.0,340.0,378.69,390.0,390.0,379.22,323.32,323.29,323.8,329.84,383.79,461.58,375.0,412.49,397.04,413.67,375.79,373.12,361.31,351.56,358.38,381.33,412.27,475.34,413.0,452.97,416.87,429.58,399.21,394.43,374.19,368.81,372.84,394.49,447.44,456.41,413.49,444.33,381.63,393.71,362.18,354.44,348.71,341.69,346.19,360.48,403.8,413.91,375.74,401.43,373.31,384.09,363.58,359.22,350.29,345.54,348.54,361.83,395.9,404.92,384.37,386.33,388.89,388.61,383.5,383.26,382.62,381.91,307.55,156.75,330.52,376.64,278.11,328.92,278.64,319.27,270.07,260.72,254.18,244.76,255.08,284.68,363.84,384.0,320.49,360.5,345.14,359.39,349.67,348.88,349.22,348.85,349.22,265.39,402.75,455.5,339.2,397.27,338.8,387.05,328.14,316.88,308.88,296.81,309.36,345.73,435.71,460.14,390.8,438.69,431.14,448.98,436.87,435.76,436.13,435.46,435.85
2025-08-22,182.56,388.97,439.79,329.9,387.27,328.59,375.68,319.07,311.56,300.76,294.94,305.31,336.9,425.15,448.32,380.82,428.53,407.84,424.89,413.3,412.25,412.55,411.91,412.31,218.94,270.0,270.0,270.0,340.0,378.31,390.0,389.45,378.65,322.9,322.84,323.41,329.64,384.21,462.04,375.04,412.45,396.92,413.5,375.49,372.82,361.02,351.24,358.09,381.1,412.43,475.63,413.0,452.88,416.79,429.49,399.05,394.23,373.93,368.55,372.58,394.29,447.53,456.59,413.45,444.29,381.63,393.71,362.07,354.3,348.54,341.52,346.05,360.37,403.88,414.12,375.74,401.43,373.27,384.09,363.51,359.11,350.15,345.4,348.44,361.76,395.98,405.08,384.37,386.33,388.89,388.61,383.42,383.15,382.51,381.76,307.46,157.17,333.4,377.77,278.33,329.12,278.58,319.4,269.91,260.49,253.93,244.47,254.82,284.51,364.13,384.46,320.52,360.46,345.04,359.25,349.36,348.57,348.91,348.5,348.91,268.39,406.58,457.0,339.54,397.59,338.77,387.24,327.98,316.63,308.57,296.48,309.08,345.56,436.1,460.78,390.88,438.65,431.01,448.8,436.48,435.37,435.74,435.02,435.46
